X,Y,ID,FSGName,TonsPerWeek,TYPE1,TYPE2,TYPE3,Address,Town,County,Zip,Phone,Website,Facebook,Active
496116.7564,177885.8691,181,LIMEHURST LAKE CAMPGROUND,0.055,Food Establishment,Lodging,,4104 VT ROUTE 14,WILLIAMSTOWN,ORANGE,5679,8023091234,,,1
496270.4687,180685.7657,182,WILLIAMSTOWN MIDDLE/HIGH SCHOOL,0.05425,Food Establishment,School,,120 HEBERT  RD,WILLIAMSTOWN,ORANGE,5679,8024335350,,,1
509757.7496,248651.0766,183,ALBANY COMMUNITY SCHOOL,0.034675,Food Establishment,School,,351 MAIN ST,ALBANY,ORLEANS,5820,8027556168,,,1
512785.2922,243644.7363,184,CHEF JEFFS GOURMET CATERING,0.05,Food Establishment,Caterer,,5805 CREEK RD,ALBANY,ORLEANS,5820,(802) 755-6885,,,1
509671.6935,247939.7605,185,VILLAGE HOUSE INN OF ALBANY,0.42,Food Establishment,Restaurant,,6722 ROUTE 14,ALBANY,ORLEANS,5820,(802) 754-2403,,,1
509505.4646,247861.7274,186,LAMARCHE ALBANY MARKET,0.18,Food Establishment,Grocery,,842 MAIN ST,ALBANY,ORLEANS,5820,(802) 755-6810,,,1
509521.307,247861.7507,187,DEEP MOUNTAIN MAPLE,,Food Manufacturer,Food Processor,,P.O. BOX 68,ALBANY,ORLEANS,5820,(802) 5254-162,,,1
524983.8749,247814.2189,188,SUGARMILL FARM,,Food Manufacturer,Food Processor,,1296 GLOVER RD,BARTON,ORLEANS,5822,(802) 5253-701,,,1
525277.0419,249815.6012,189,PARSONS CORNER,0.42,Food Establishment,Restaurant,,14 GLOVER RD,BARTON,ORLEANS,5822,8025254500,,,1
525347.219,250093.6884,192,BARTON SENIOR CENTER,0.1,Food Establishment,Senior meals,,17 VILLAGE SQUARE,BARTON,ORLEANS,5822,(802) 525-4400,,,1
522672.074,254206.4475,194,B & W SNACK BAR INC,0.42,Food Establishment,Restaurant,,3098 BARTON-ORLEANS RD,BARTON,ORLEANS,5822,(802) 754-8579,,,1
522112.1649,253637.7623,195,LAKE REGION UNION HIGH SCHOOL,0.062475,Food Establishment,School,,317 LAKE REGION RD,BARTON,ORLEANS,5822,8027546521,,,1
522807.543,256173.8429,197,VERMONT BEEF JERKY,,Food Manufacturer,Meat/Poultry/Seafood,,348 INDUSTRIAL PARK LN,BARTON,ORLEANS,5822,(802) 7549-412,,,1
525362.9686,250115.9753,199,CIRCLE K #7402,0.18,Food Establishment,Convenience Store,,452 MAIN ST,BARTON,ORLEANS,5822,,,,1
525442.9434,249916.2662,200,ORLEANS ELEMENTARY SCHOOL,0.066105,Food Establishment,School,,53 SCHOOL ST,BARTON,ORLEANS,5822,8027546650,,,1
526203.604,251752.8753,202,BARTON GOLF CLUB,0.147,Food Establishment,Restaurant,,548 TELFER HILL RD,BARTON,ORLEANS,5822,8025251126,,,1
524706.3037,254091.6972,204,MAPLE LANE NURSING HOME,0.37275,Nursing/Assisted Living,Residential Facility,,60 MAPLE LANE,BARTON,ORLEANS,5822,(802) 754-8575,,,1
525705.4145,249628.3836,205,LAKE HOUSE SALOON LLC,0.525,Food Establishment,Restaurant,,67 MAIN ST,BARTON,ORLEANS,5860,8026730781,,,1
525307.8882,250026.859,206,C & C SUPERMARKET,0.72,Food Establishment,Bakery,,71 CHURCH ST,BARTON,ORLEANS,5822,8025253444,,https://www.facebook.com/pages/C-C-Supermarket/140894589282185,1
525299.9696,250026.8279,207,MINGS HOUSE CHINESE RESTAURANT,0.42,Food Establishment,Restaurant,,72 CHURCH ST,BARTON,ORLEANS,5822,(802) 525-8888,,,1
525332.0809,249915.8294,209,BARTON GRADED SCHOOL,0.091605,Food Establishment,School,,137 CHURCH ST,BARTON,ORLEANS,5822,8025253636,,,1
534792.0566,266573.5401,212,WEST CHARLESTON COUNTRY STORE,0.05,Food Establishment,Caterer,,1074 VT ROUTE 105,CHARLESTON,ORLEANS,5872,,,,1
534902.9355,266518.5782,213,SCAMPYS COUNTRY STORE & DELI,0.13,Food Establishment,Bakery,,1155 VT ROUTE 105,CHARLESTON,ORLEANS,5830,8028954400,,http://www.facebook.com/pages/Scampys-Country-Store-Deli/182547121791064,1
535270.5928,261419.7809,214,CHARLIE CHANS EGGROLLS,0.05,Food Establishment,Home-based Business,,2549 VT ROUTE 5A,CHARLESTON,ORLEANS,5872,8028954770,,,1
537964.089,260434.9814,215,CHARLESTON ELEMENTARY SCHOOL,0.063845,Food Establishment,School,,255 CENTER SCHOOL RD,CHARLESTON,ORLEANS,5872,8028952915,,,1
540331.6484,259860.4262,216,EAST CHARLESTON COUNTRY STORE,0.13,Food Establishment,Bakery,,7068 ROUTE 105,CHARLESTON,ORLEANS,5872,(802) 723-4303,,,1
521763.6154,265404.8051,217,PARKER PIE WINGS,0.2625,Food Establishment,Restaurant,,2628 AIRPORT ROAD,COVENTRY,ORLEANS,5855,,,,1
518580.4455,262527.7342,218,COVENTRY VILLAGE SCHOOL,0.05022,Food Establishment,School,,348 ROUTE 5,COVENTRY,ORLEANS,5825,8027546464,,,1
518336.3665,262204.7669,219,ROYERS SERVICE & MINI MART,0.05,Food Establishment,Caterer,,4775 ROUTE 5,COVENTRY,ORLEANS,5825,8027546911,,,1
511030.7591,235985.232,220,WHETSTONE BROOK B & B,0.063,Food Establishment,Restaurant,,1037 S CRAFTSBURY ROAD,CRAFTSBURY,ORLEANS,5826,,,,1
510187.6576,237195.0673,221,"CRAFTSBURY INN, THE",0.26,Food Establishment,Restaurant,,107 SO CRAFTSBURY RD,CRAFTSBURY,ORLEANS,5826,(802) 586-2848,,,1
509415.5057,238927.3863,222,INN ON THE COMMON,0.26,Food Establishment,Restaurant,,1162 N CRAFTSBURY RD,CRAFTSBURY,ORLEANS,5826,(802) 586-9619,,,1
510155.9727,237161.6813,224,CRAFTSBURY GENERAL STORE,0.18,Food Establishment,Caterer,,118 S CRAFTSBURY RD,CRAFTSBURY,ORLEANS,5826,8023236245,http://craftsburygeneralstore.com/,https://www.facebook.com/pages/Craftsbury-General-Store/218639924925500,1
509359.3853,239338.4535,225,CRAFTSBURY ACADEMY,0.0576,Food Establishment,School,,1422 N CRAFTSBURY RD,CRAFTSBURY,ORLEANS,5826,8025862541,,,1
506426.418,237568.0493,226,JUST GOOD COOKING,0.13,Food Establishment,Bakery,,1449 WILDBRANCH RD,CRAFTSBURY,ORLEANS,5826,(802) 586-6932,,,1
512566.678,237854.8653,227,CRAFTSBURY COMMUNITY CARE CENTER,0.126,Nursing/Assisted Living,Residential Facility,,1784 E CRAFTSBURY ROAD,CRAFTSBURY,ORLEANS,5826,(802) 586-2414,http://www.craftsburycommunitycarecenter.org/,,1
510100.224,237294.9391,228,C VILLAGE STORE,0.18,Food Establishment,Convenience Store,,25 S CRAFTSBURY RD,CRAFTSBURY,ORLEANS,5826,8025862554,,,1
510029.6086,236783.6731,229,PETE'S GREENS,0,Food Manufacturer,Food Processor,,266 S CRAFTSBURY RD,CRAFTSBURY,ORLEANS,5826,8025862882,,,1
509920.4371,240706.0836,230,MILL VILLAGE B & B,0.042,Food Establishment,Restaurant,,468 MILL VILLAGE ROAD,CRAFTSBURY,ORLEANS,5827,,,,1
510553.4334,236706.7215,231,KS KUPBOARD,0.13,Food Establishment,Bakery,,496 S CRAFTSBURY RD,CRAFTSBURY,ORLEANS,5826,(802) 586-2877,,,1
507673.8299,242736.5515,232,HUARD FAMILY FARM,0.05,Food Establishment,Home-based Business,,6627 VT ROUTE 14,CRAFTSBURY,ORLEANS,5661,8025862406,,,1
509264.4439,239171.6348,233,STERLING COLLEGE,0.05311,Food Establishment,College/University,,16 STERLING DR,CRAFTSBURY,ORLEANS,5827,8025867711,http://www.sterlingcollege.edu/,,1
510813.9425,242252.109,234,CRAFTSBURY OUTDOOR CENTER,0.945,Food Establishment,Lodging,,535 LOST NATION  RD,CRAFTSBURY COMMON,ORLEANS,5661,8025867767,,,1
510821.8707,242252.1223,235,CRAFTSBURY OUTDOOR CAMP AT HOSMER POINT,0.7875,Food Establishment,Camp,,535 LOST NATION ROAD,CRAFTSBURY COMMON,ORLEANS,5827,,,,1
518753.5443,227335.5896,237,CIRCLE K #7400,0.13,Food Establishment,Bakery,,109 MAIN ST,DERBY,ORLEANS,5829,,,,1
530288.0557,270306.8281,238,LAKE SALEM INN B & B,0.084,Food Establishment,B&B,,1273 VT ROUTE 105,DERBY,ORLEANS,5829,8027665560,,,1
532969.7911,269197.6675,239,LA MEXICANA,0.05,Food Establishment,Caterer,,1542 DUMAS ROAD,DERBY,ORLEANS,5829,,,,1
531942.5688,270948.3046,240,WRIGHTS CATERING I,0.05,Food Establishment,Caterer,,163 DUMAS ROAD,DERBY,ORLEANS,5829,,,,1
529920.9309,274539.1284,241,PAULS SUGAR HOUSE,1.575,Food Establishment,Restaurant,,1928 US ROUTE 5,DERBY,ORLEANS,5829,8027665077,,,1
533523.2971,276568.459,242,GARDEN OF EDIE,0.063,Food Establishment,Restaurant,,2005 HERRICK RD,DERBY,ORLEANS,5829,(802) 766-8116,,,1
529383.1094,273125.2906,244,DERBY GREEN NURSING HOME,0.12075,Nursing/Assisted Living,Residential Facility,,2853 U.S. 5,DERBY,ORLEANS,5829,(802) 766-2201,http://www.nchsi.org/getpage.php?name=derbygreen_mainpage&sub=Static,https://www.facebook.com/pages/Derby-Green-Nursing-Home/173311872691657,1
529178.8257,272935.4358,245,BORDER LOUNGE,0.26,Food Establishment,Bar,,3004 US ROUTE 5,DERBY,ORLEANS,5829,8025782642,,,1
529178.8257,272935.4358,246,HILLBILLY HIDEAWAY,0.525,Food Establishment,Restaurant,,3004 ROUTE 5,DERBY,ORLEANS,5855,,,,1
529163.1968,272902.0258,247,LEE WAH CHINESE RESTAURANT,0.26,Food Establishment,Restaurant,,3032 US ROUTE 5,DERBY,ORLEANS,5829,,,,1
529179.6872,272746.52,248,DERBY COW PALACE,1.575,Food Establishment,Restaurant,,3111 ROUTE 5,DERBY,ORLEANS,5829,8027664724,,,1
529179.6872,272746.52,249,COW PALACE,0.26,Food Establishment,Restaurant,,3111 US ROUTE 5,DERBY,ORLEANS,5829,,http://www.derbycowpalace.com/,,1
529132.4444,272724.0789,250,DERBY CORNER MINI MART,0.2625,Food Establishment,Restaurant,,3131 US ROUTE 5,DERBY,ORLEANS,5829,8027665141,,https://www.facebook.com/pages/Derby-Corner-Mini-Mart/140747775963530,1
529029.9158,272712.5,251,CINTALATING BAKING,0.13,Food Establishment,Bakery,,3197 ROUTE 5,DERBY,ORLEANS,5829,(802) 766-5080,,,1
528840.4887,272722.7564,252,JENNIFER'S RESTAURANT OF DERBY,0.26,Food Establishment,Restaurant,,3300 US ROUTE 5,DERBY,ORLEANS,5829,,,,1
528864.5618,272633.9616,254,DERBY CANDLEPIN LANES,0.2415,Food Establishment,Restaurant,,3319 ROUTE 5,DERBY,ORLEANS,5829,(802) 766-2672,,,1
525133.727,274240.6999,255,LAKE CATERING SERVICE,0.05,Food Establishment,Caterer,,3391 DARLING HILL RD,DERBY,ORLEANS,5829,(802) 334-6005,,,1
528202.175,272530.9918,256,DEB'S REDEMPTION CITY,0.18,Food Establishment,Grocery,"Beer, wine, liquor store",3731 US ROUTE 5,DERBY,ORLEANS,5829,,,,1
528185.9036,272642.0492,257,ELKS LODGE ROOM,0.05,Food Establishment,Private Club,,3736 US ROUTE 5,DERBY,ORLEANS,5829,8027668838,,,1
527886.2957,272585.172,258,CHAMPLAIN FARMS,0.13,Food Establishment,Restaurant,Deli,3922 ROUTE 5,DERBY,ORLEANS,5829,8028641519,,,1
527902.3197,272529.6773,259,CHAMPLAIN FARMS,0.105,Food Establishment,Bakery,,3923 ROUTE 5,DERBY,ORLEANS,5829,(802) 766-2182,,,1
527366.1643,272427.3459,260,ROASTERS CAFE & DELI,0.2625,Food Establishment,Restaurant,,4267 US ROUTE 5,DERBY,ORLEANS,5855,8023346556,,,1
527318.4859,272504.9324,261,VERMONT PIE AND PASTA CO,1.3125,Food Establishment,Restaurant,,4278 US ROUTE 5,DERBY,ORLEANS,5855,8022741317,http://www.vtpiecompany.com/,,1
531566.3449,278403.2594,262,RACHELS TEAPOT CAFE,0.2625,Food Establishment,Restaurant,,43 MAIN STREET,DERBY,ORLEANS,5830,,,,1
527230.9288,272682.3655,263,SHAWS #610,0.72,Food Establishment,Bakery,,4340 US ROUTE 5,DERBY,ORLEANS,5829,5083508620,,,1
527097.9627,272403.9788,264,HOAGIES PIZZA & PASTA EXPRESS,0.252,Food Establishment,Restaurant,,4397 US ROUTE 5,DERBY,ORLEANS,5855,8023345880,http://hoagiespizzapasta.com/,,1
527026.6145,272481.4673,265,DERBY SHORT STOP,0.18,Food Establishment,Grocery,,4486 ROUTE 5,DERBY,ORLEANS,5829,(802) 527-0116,,,1
527026.6145,272481.4673,266,DERBY JOLLEY #113,0.055,Food Establishment,Restaurant,,4486 US ROUTE 5,DERBY,ORLEANS,5829,8025273272,,,1
526963.8612,272392.2995,267,VILLAGE PIZZA,0.6615,Food Establishment,Restaurant,,4503 US ROUTE 5,DERBY,ORLEANS,5829,,,,1
526892.4678,272480.9022,268,McDonald’s,1.0395,Food Establishment,Restaurant,,4558 US ROUTE 5,DERBY,ORLEANS,5829,8023347793,,,1
532583.8528,278308.3512,269,MICHAUD MEMORIAL MANOR,0.1785,Nursing/Assisted Living,Residential Facility,,47 HERRICK ROAD,DERBY,ORLEANS,5830,,,,1
531261.9803,277768.3185,270,DERBY VILLAGE STORE,0.18,Food Establishment,Convenience Store,,483 MAIN ST,DERBY,ORLEANS,5829,8027662215,http://www.vaics.org/stores?store=89,,1
531214.6734,277768.0872,271,"BIRCHWOOD B & B, THE",0.063,Food Establishment,Restaurant,,502 MAIN STREET,DERBY,ORLEANS,5830,,,,1
526152.4864,272044.4333,272,AMERICAS TACO SHOP,0.26,Food Establishment,Restaurant,,5043 US ROUTE 5,DERBY,ORLEANS,5829,8024879309,,,1
526789.2802,272624.9368,273,PRICE CHOPPER #219,0.13,Food Establishment,Bakery,,56 COMMONS DR,DERBY,ORLEANS,5829,8023341475,http://www.pricechopper.com/,,1
529087.5247,272190.4546,274,NORTH COUNTRY UNION JUNIOR HIGH SCHOOL,0.09928,Food Establishment,School,,57 JUNIOR HIGH DR,DERBY,ORLEANS,5829,8027662276,,,1
519045.2463,228125.3908,275,JANE'S,0.26,Food Establishment,Restaurant,,43 Main  ST,DERBY,ORLEANS,5829,8198767849,,,1
528978.1024,271956.5871,276,COUNTRY THYME VERMONT,0.18,Food Establishment,Grocery,Specialty foods,60 VT ROUTE 111,DERBY,ORLEANS,5829,,http://www.countrythymevermont.com/,,1
526757.2523,272735.9317,278,CHINA MOON BUFFET,1.3125,Food Establishment,Restaurant,,72 COMMONS DR UNIT 30,DERBY,ORLEANS,5829,8023341888,,,1
530093.9772,277996.0834,279,DERBY ELEMENTARY SCHOOL,0.223175,Food Establishment,School,,907 ELM ST,DERBY,ORLEANS,5829,8028733162,,,1
531391.4822,270656.6428,280,COUTTS MORIARTY CAMP INC,0.504,Food Establishment,Camp,,PO BOX 565 LAKE SALEM,DERBY,ORLEANS,5829,,,,1
541037.0408,259598.1831,281,BAKER BOBS,0.05,Food Establishment,Caterer,,39 ROCKY LEDGE ROAD,EAST CHARLESTON,ORLEANS,5833,,,,1
540592.2562,261162.2794,282,FUNK A LICIOUS,0.05,Food Establishment,Caterer,,84 WEST ECHO LAKE ROAD,EAST CHARLESTON,ORLEANS,5833,(802) 723-4530,,,1
525363.0561,250093.7507,283,COLD SPRING KITCHEN,0.05,Food Establishment,Caterer,,1 MAIN STEET,GLOVER,ORLEANS,5839,,,,1
524748.542,245146.3366,284,CURRIERS DELI,0.18,Food Establishment,Restaurant,,2984 Glover  ST,GLOVER,ORLEANS,5839,8025258822,http://www.vaics.org/stores?store=21,,1
524605.9838,245123.5668,285,GLOVER COMMUNITY SCHOOL,0.06324,Food Establishment,School,,100 SCHOOL ST,GLOVER,ORLEANS,5839,8025256958,,,1
521609.9093,247646.457,286,PARKER PIE COMPANY,0.483,Food Establishment,Bakery,,161 COUNTY RD,GLOVER,ORLEANS,5875,8025253366,http://www.parkerpie.com/,,1
521515.3008,242756.7143,287,SCOTTY DOGS,0.05,Food Establishment,Caterer,,2307 PERRON HILL,GLOVER,ORLEANS,5839,,,,1
521189.3244,243044.5562,288,PERRON MAPLE,,Food Manufacturer,Food Processor,,2580 PERRON HL,GLOVER,ORLEANS,5839,(802) 5254-370,,,1
519219.7233,241604.9135,289,COLD SPRING KITCHEN,0.13,Food Establishment,Bakery,,28 COLD SPRING ROAD,GLOVER,ORLEANS,5839,,,,1
524788.2077,245135.3764,290,RILEYS FRESH SQUEEZED LEMONADE,0.05,Food Establishment,Caterer,,2981 GLOVER STREET,GLOVER,ORLEANS,5822,,,,1
524756.4666,245146.3669,291,WOODEN SPOON THE,0.05,Food Establishment,Caterer,,2984 GLOVER ST,GLOVER,ORLEANS,5839,(802) 525-8822,,,1
524780.2404,245146.4582,292,PETES BUSY BEE,0.26,Food Establishment,Restaurant,,2985 GLOVER ST,GLOVER,ORLEANS,5839,(802) 673-9036,,,1
524780.2404,245146.4582,293,GLOVER BUSY BEE,0.1575,Food Establishment,Restaurant,,2985 GLOVER ST,GLOVER,ORLEANS,5822,8025254800,,,1
524677.7304,245012.717,294,"UNION HOUSE NURSING HOME, INC.",0.231,Nursing/Assisted Living,Residential Facility,,3086 GLOVER ROAD,GLOVER,ORLEANS,5839,,,,1
524552.3876,242545.2983,295,RUNAWAY CAFE,0.1365,Food Establishment,Restaurant,,316 DRY POND ROAD,GLOVER,ORLEANS,5839,,http://www.therunawaycafe.com/,,1
517292.8448,241655.0305,296,RODGERS COUNTRY INN,0.063,Food Establishment,B&B,,582 RODGERS RD,GLOVER,ORLEANS,5875,8025256677,,,1
521558.7205,241623.4065,297,LAKESIDE HAVEN,0.063,Food Establishment,B&B,,76 MAYNARD DR,GLOVER,ORLEANS,5839,8025253196,,,1
513530.1174,236189.9916,298,CIRCUS SMIRKUS,0.14175,Food Establishment,Camp,,1 CIRCUS ROAD,GREENSBORO,ORLEANS,5841,,,,1
515628.9122,234616.8008,299,BIEN FAIT SPECIALTY CAKES,0.13,Food Establishment,Bakery,,100 ATHERTON WAY,GREENSBORO,ORLEANS,5841,8025332253,https://bienfaitcakes.com,,1
516359.8631,231196.0905,300,LAKEVIEW USD #43,0.04407,Food Establishment,School,,189 LAURDEON AVE,GREENSBORO,ORLEANS,5841,8025337066,,,1
516036.7001,230206.3131,301,LAKEVIEW INN,0.7875,Food Establishment,Restaurant,,295 BREEZY AV,GREENSBORO,ORLEANS,5401,(802) 533-2291,,,1
516036.7001,230206.3131,302,MACKIN EDIBLES,0.05,Food Establishment,Caterer,,295 BREEZY HILL,GREENSBORO,ORLEANS,5841,,,,1
516022.4889,229528.4455,303,TEE OFF THE,0.26,Food Establishment,Restaurant,,316 COUNTRY CLUB RD,GREENSBORO,ORLEANS,5841,(802) 754-2497,,,1
516154.7361,230651.0868,304,CASSIES CORNER,0.13,Food Establishment,Home-based Business,,38 Beach Rd,GREENSBORO,ORLEANS,5841,8025862288,,,1
518268.5139,233079.1278,305,WOODS EDGE FARM,,Food Manufacturer,Food Processor,,39 SWAMP ROAD,GREENSBORO,ORLEANS,5842,,,,1
516923.7805,231175.3141,306,GREENSBORO NURSING HOME,0.05,Food Establishment,Caterer,,47 MAGGIES POND RD,GREENSBORO,ORLEANS,5841,,,,1
516923.7805,231175.3141,307,GREENSBORO NURSING HOME,0.1575,Nursing/Assisted Living,Residential Facility,,47 MAGGIE'S POND ROAD,GREENSBORO,ORLEANS,5841,(802) 533-7054,,,1
519063.8136,227214.2616,308,RED HOUSE GRANOLA,,Food Manufacturer,Food Processor,,55 TOUSANT HILL ROAD,GREENSBORO,ORLEANS,5842,,,,1
516234.243,230617.9493,310,WILLEY'S STORE,0.18,Food Establishment,Grocery,,7 BREEZY AVENUE,GREENSBORO,ORLEANS,5841,(802) 533-2621,,http://www.facebook.com/pages/Willeys-Store-in-Greensboro-VT/174240681605,1
518942.7663,227847.2908,311,SMITHS GROCERY INC,0.26,Food Establishment,Restaurant,,767 MAIN ST,GREENSBORO,ORLEANS,5842,8025332631,,,1
538415.0009,274884.5654,312,HOLLAND ELEMENTARY SCHOOL,0.03842,Food Establishment,School,,26 SCHOOL RD,HOLLAND,ORLEANS,5830,8028954455,,,1
486469.6603,277439.4506,313,RAYS MEAT & GROCERY MARKET,0.05,Food Establishment,Caterer,,1 PARK AVE,IRASBURG,ORLEANS,5845,8027546591,http://www.raysmarketonthecommon.com/,,1
517328.6628,260735.1079,314,RIVER OF LIFE,0.42,Food Establishment,Camp,,1145 ROUTE 14,IRASBURG,ORLEANS,5845,,,,1
517190.1364,256367.5142,315,PETES EATS,0.05,Food Establishment,Caterer,,145 UNDER THE HILL ROAD,IRASBURG,ORLEANS,5845,,,,1
517974.4221,255969.6086,316,IRASBURG VILLAGE SCHOOL,0.06324,Food Establishment,School,,292 ROUTE 58 EAST,IRASBURG,ORLEANS,5845,8027548810,,,1
518471.6549,261882.8895,317,CRAZY HORSE LLC,0.26,Food Establishment,Restaurant,,4549 ROUTE 5,IRASBURG,ORLEANS,5845,(802) 754-2400,,,1
518312.6873,262193.5868,318,MARTHA'S DINER,0.2835,Food Establishment,Restaurant,,4775 ROUTE 5,IRASBURG,ORLEANS,5825,,,,1
517278.9759,255689.891,319,COTTONWOOD QUILTS,0.105,Food Establishment,Restaurant,,4862 ROUTE 14,IRASBURG,ORLEANS,5845,,,,1
518066.5002,254169.6465,320,CASTLE SHOPPE,0.13,Food Establishment,Bakery,,4887 BURTON HILL RD,IRASBURG,ORLEANS,5845,(802) 754-2057,,,1
515818.9594,254208.1796,322,BOBS QUICK STOP,0.18,Food Establishment,Convenience Store,,6196 VERMONT ROUTE 14,IRASBURG,ORLEANS,5845,8027542104,,,1
504813.8669,271937.2476,323,JAY COUNTRY STORE,0.1575,Food Establishment,Restaurant,,1077 VT ROUTE 242,JAY,ORLEANS,5859,8029884040,http://jaycountrystore.com/,https://www.facebook.com/jaycountrystore,1
504790.1589,271981.6806,324,JAY VILLAGE INN,0.336,Food Establishment,Lodging,,1078 VT ROUTE 242,JAY,ORLEANS,5859,8029882306,http://thejayvillageinn.com/,,1
505129.0761,272504.2397,325,JAY/WESTFIELD JOINT SCHOOL,0.054805,Food Establishment,School,,257 REVOIR FLAT RD,JAY,ORLEANS,5859,,,,1
501010.307,270768.6868,326,INGLENOOK LODGE,0.26,Food Establishment,Restaurant,,3866 ROUTE 242,JAY,ORLEANS,5859,(802) 988-2880,,,1
500434.1577,270157.4259,327,SNOWLINE,0.26,Food Establishment,Restaurant,,4434 ROUTE 242,JAY,ORLEANS,5859,(802) 988-2822,,,1
499881.587,269812.9204,328,INTERNATIONAL HOUSE & FOOD SERVICE,2.73,Food Establishment,Restaurant,,JAY PEAK  RD,JAY,ORLEANS,5859,8029882611,,,1
499881.587,269812.9204,329,TRAM HOUSE PIZZERIA & GOLDEN EAGLE,0.26,Food Establishment,Restaurant,,4850 ROUTE 242,JAY,ORLEANS,5859,,,,1
499881.587,269812.9204,330,ALICES TABLE TOWER BAR & AROMAS,3.4125,Food Establishment,Restaurant,,79 WEST BOWL RD,JAY,ORLEANS,5859,8029882611,,,1
499881.587,269812.9204,331,JAY PEAK GOLF CLUB HOUSE,0.735,Food Establishment,Lodging,,116 CLUBHOUSE RD,JAY,ORLEANS,5859,8029882611,,,1
499881.587,269812.9204,332,JAY PEAK ICE HAUS,0.7875,Food Establishment,Restaurant,,77 TRAILSIDE RD,JAY,ORLEANS,5859,8029882611,,,1
499731.64,270835.2887,333,FOUNDRY RESTAURANT THE,2.1,Food Establishment,Restaurant,,80 TRAILSIDE RD,JAY,ORLEANS,5859,8029882611,,,1
499731.64,270835.2887,334,HOTEL JAY,3.024,Food Establishment,Restaurant,,80 TRAILSIDE ROAD,JAY,ORLEANS,5859,,,,1
499731.64,270835.2887,335,MOUNTAIN DICKS PIZZERIA,0.84,Food Establishment,Restaurant,,80 TRAILSIDE RD,JAY,ORLEANS,5859,8029882611,,,1
499731.64,270835.2887,336,WARMING HUT THE,2.835,Food Establishment,Restaurant,,80 TRAILSIDE RD,JAY,ORLEANS,5859,8029882611,,,1
499573.79,270968.6492,337,JAY PEAK GENERAL STORE AND PROVISIONS,0.105,Food Establishment,Restaurant,,830 JAY PEAK RD,JAY,ORLEANS,5859,8029882611,,,1
496159.6084,276615.0461,338,JAY PEAK RESORT,0.26,Food Establishment,Restaurant,,830 W JAY ROAD,JAY,ORLEANS,5859,,http://www.jaypeakresort.com/,,1
499889.481,269801.8076,339,STATE CHALET,1.575,Food Establishment,Restaurant,,ROUTE 242,JAY,ORLEANS,5859,,,,1
503567.399,271214.1076,340,WOODSHED LODGE,0.168,Food Establishment,Lodging,,113 WOODSHED RD,JAY,ORLEANS,5859,8029884444,,,1
504445.3619,257068.385,341,CAJUNS SNACK BAR,0.315,Food Establishment,Restaurant,,1594 VT ROUTE 100,LOWELL,ORLEANS,5859,8029884362,,,1
504153.5855,255690.2512,344,RENDEZVOUS B & B THE,0.063,Food Establishment,B&B,,2507 VT ROUTE 100,LOWELL,ORLEANS,5847,8027442085,,,1
504051.2526,254867.869,345,MISSISSQUOI LANES,0.7875,Food Establishment,Restaurant,,3010 ROUTE 100,LOWELL,ORLEANS,5847,8027446630,,,1
504067.1129,254812.3171,346,LOWELL GENERAL STORE,0.18,Food Establishment,Convenience Store,,3042 VT ROUTE 100,LOWELL,ORLEANS,5847,8027446858,,,1
504058.373,256123.574,348,LOWELL GRADED SCHOOL,0.05208,Food Establishment,School,,52 GELO PARK RD,LOWELL,ORLEANS,5847,8027446641,,,1
504540.163,257235.1376,350,HIDDEN COUNTRY RESTAURANT,0.26,Food Establishment,Restaurant,,POPE ROAD,LOWELL,ORLEANS,5847,,http://www.hiddencountryrestaurant.com/,,1
538445.5393,268483.6181,351,TURNING POINTS SCHOOL,0.017515,Food Establishment,School,,158 Meade Hill  RD,MORGAN,ORLEANS,5853,8028952541,,,1
540832.3216,268153.879,352,SEYMOUR LAKE LODGE,0.252,Food Establishment,Lodging,,28 VALLEY RD,MORGAN,ORLEANS,5853,8028952563,,,1
540832.7464,268087.2033,353,SEYMOUR LAKE MARKET,0.05,Food Establishment,Caterer,,6569 VT RTE 111,MORGAN,ORLEANS,5853,,,,1
538328.6949,268216.2057,354,MORGAN COUNTRY STORE,0.05,Food Establishment,Bakery,,8411 VT ROUTE 111,MORGAN,ORLEANS,5853,8028952726,http://www.morgancountrystore.com/,,1
535297.2432,269499.0066,355,MAPLES BAKERY,0.13,Food Establishment,Bakery,,ROUTE 111,MORGAN,ORLEANS,5853,(802) 895-4060,,,1
522826.9417,270720.3967,356,NORTHERN STAR THE,0.5145,Food Establishment,Restaurant,,0 FYFE DR,NEWPORT CITY,ORLEANS,5855,8023238424,,,1
518700.8449,270018.0257,358,LITTLE JOHN'S GROCERY AND GAS,0.18,Food Establishment,Grocery,,1247 VT ROUTE 105,NEWPORT,ORLEANS,5855,,,https://www.facebook.com/pages/Little-Johns-Grocery-and-Gas/163790100308694,1
523008.6835,270665.4832,359,PUB & GRUB THE,1.05,Food Establishment,Restaurant,,125 MAIN STREET,NEWPORT,ORLEANS,5855,,,,1
525671.4605,271953.5829,361,L B SNACK BAR RESTAURANT,0.26,Food Establishment,Restaurant,,1477 DERBY ROAD,NEWPORT,ORLEANS,5855,,,,1
523530.1328,272678.7994,362,NEWPORT HEALTH CARE CENTER,0.2625,Nursing/Assisted Living,Residential Facility,,148 PROUTY DRIVE,NEWPORT,ORLEANS,5855,(802) 334-7321,,,1
