State,County_name,metro_status,farming,mining,manufacturing,government,recreation,non_specialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_child_poverty
MO,Howard,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Howell,0,0,0.00,0,0,0,1,0,1,0,0,0,1
MO,Iron,0,0,1.00,0,0,0,0,0,1,1,0,0,1
MO,Jackson,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Jasper,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Jefferson,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Johnson,0,0,0.00,0,1,0,0,0,0,0,0,0,0
MO,Knox,0,1,0.00,0,0,0,0,0,0,1,0,0,1
MO,Laclede,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Lafayette,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Lawrence,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Lewis,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Lincoln,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MO,Linn,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MO,Livingston,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,McDonald,1,0,0.00,1,0,0,0,1,0,0,0,0,1
MO,Macon,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Madison,0,0,0.00,0,0,0,1,0,0,0,0,0,1
MO,Maries,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Marion,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Mercer,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Miller,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Mississippi,0,0,0.00,0,1,0,0,1,1,0,0,1,1
MO,Moniteau,1,0,0.00,0,0,0,1,0,1,0,0,0,0
MO,Monroe,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Montgomery,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Morgan,0,0,0.00,0,0,1,0,0,1,0,0,0,1
MO,New Madrid,0,0,0.00,1,0,0,0,0,1,1,0,1,1
MO,Newton,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Nodaway,0,0,0.00,0,1,0,0,0,0,0,0,0,0
MO,Oregon,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MO,Osage,1,1,0.00,1,0,0,0,0,0,0,0,0,0
MO,Ozark,0,1,0.00,0,0,1,0,0,1,0,0,0,1
MO,Pemiscot,0,0,0.00,0,0,0,1,1,1,1,0,1,1
MO,Perry,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Pettis,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Phelps,0,0,0.00,0,1,0,0,0,0,0,0,0,0
MO,Pike,0,0,0.00,0,0,0,1,0,1,0,0,0,1
MO,Platte,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Polk,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MO,Pulaski,0,0,0.00,0,1,0,0,0,1,0,0,0,0
MO,Putnam,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MO,Ralls,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Randolph,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MO,Ray,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Reynolds,0,0,1.00,0,0,0,0,0,1,0,0,1,1
MO,Ripley,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MO,St. Charles,1,0,0.00,0,0,0,1,0,0,0,1,0,0
MO,St. Clair,0,1,0.00,0,0,0,0,0,1,0,0,0,1
MO,Ste. Genevieve,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,St. Francois,0,0,0.00,0,1,0,0,0,1,0,1,0,0
MO,St. Louis,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Saline,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Schuyler,0,1,0.00,0,0,0,0,0,0,0,0,0,1
MO,Scotland,0,1,0.00,0,0,0,0,0,0,0,0,0,1
MO,Scott,0,0,0.00,0,0,0,1,0,0,0,0,0,1
MO,Shannon,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MO,Shelby,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MO,Stoddard,0,0,0.00,1,0,0,0,0,0,0,0,0,0
MO,Stone,0,0,0.00,0,0,1,0,0,1,0,1,0,0
MO,Sullivan,0,1,0.00,1,0,0,0,0,0,0,0,0,0
MO,Taney,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MO,Texas,0,0,0.00,0,0,0,1,0,1,0,0,1,1
MO,Vernon,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MO,Warren,1,0,0.00,1,0,0,0,0,0,0,1,0,0
MO,Washington,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MO,Wayne,0,0,0.00,0,0,0,1,1,1,0,0,1,1
MO,Webster,1,0,0.00,0,0,0,1,0,1,0,1,0,0
MO,Worth,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MO,Wright,0,1,0.00,0,0,0,0,1,1,0,0,1,1
MO,St. Louis city,1,0,0.00,0,0,0,1,0,0,1,0,1,1
MT,Beaverhead,0,0,0.00,0,1,1,0,0,0,0,0,0,0
MT,Big Horn,0,0,1.00,0,0,0,0,0,1,0,0,1,1
MT,Blaine,0,1,0.00,0,1,0,0,0,0,0,0,1,1
MT,Broadwater,0,0,0.00,0,0,0,1,0,0,0,1,0,0
MT,Carbon,1,0,0.00,0,0,1,0,0,0,0,0,0,0
MT,Carter,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MT,Cascade,1,0,0.00,0,0,0,1,0,0,0,0,0,0
MT,Chouteau,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MT,Custer,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MT,Daniels,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MT,Dawson,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MT,Deer Lodge,0,0,0.00,0,1,1,0,0,0,1,0,0,0
MT,Fallon,0,0,1.00,0,0,0,0,0,0,0,0,0,0
MT,Fergus,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MT,Flathead,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MT,Gallatin,0,0,0.00,0,1,1,0,0,0,0,1,0,0
MT,Garfield,0,1,0.00,0,0,1,0,0,0,1,0,0,0
MT,Glacier,0,0,0.00,0,1,0,0,0,0,0,0,1,1
MT,Golden Valley,1,1,1.00,0,0,0,0,0,0,0,0,1,1
MT,Granite,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MT,Hill,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MT,Jefferson,0,0,0.00,0,0,0,1,0,0,0,0,0,0
MT,Judith Basin,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MT,Lake,0,0,0.00,0,0,1,0,0,0,0,0,0,1
MT,Lewis and Clark,0,0,0.00,0,1,1,0,0,0,0,0,0,0
MT,Liberty,0,1,0.00,0,0,0,0,1,1,0,0,0,0
MT,Lincoln,0,0,0.00,0,1,1,0,0,1,0,1,0,0
MT,McCone,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MT,Madison,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MT,Meagher,0,0,0.00,0,0,1,0,0,0,0,1,0,0
MT,Mineral,0,0,0.00,0,0,1,0,0,1,0,1,0,0
MT,Missoula,1,0,0.00,0,1,1,0,0,0,0,0,0,0
MT,Musselshell,0,0,1.00,0,0,0,0,0,0,0,0,0,1
MT,Park,0,0,0.00,0,0,1,0,0,0,0,0,0,0
MT,Petroleum,0,1,0.00,0,0,1,0,0,0,0,0,0,1
MT,Phillips,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MT,Pondera,0,0,0.00,0,0,0,1,0,0,1,0,0,0
MT,Powder River,0,1,0.00,0,0,1,0,0,0,1,0,0,0
MT,Powell,0,0,0.00,0,1,0,0,0,1,0,0,0,0
MT,Prairie,0,1,0.00,0,1,0,0,0,1,1,0,0,0
MT,Ravalli,0,0,0.00,0,0,0,1,0,0,0,1,0,0
MT,Richland,0,0,1.00,0,0,0,0,0,0,0,0,0,0
MT,Roosevelt,0,0,0.00,0,0,0,1,0,0,1,0,0,1
MT,Rosebud,0,0,1.00,0,0,0,0,0,0,1,0,0,1
MT,Sanders,0,0,0.00,0,0,0,1,0,1,0,1,0,0
MT,Sheridan,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MT,Silver Bow,0,0,1.00,0,0,0,0,0,0,0,0,0,0
MT,Stillwater,0,0,1.00,0,0,0,0,0,0,0,0,0,0
MT,Sweet Grass,0,0,1.00,0,0,1,0,0,0,0,0,0,0
MT,Teton,0,1,0.00,0,0,0,0,0,0,0,0,0,0
MT,Toole,0,0,1.00,0,0,0,0,0,1,0,0,0,0
MT,Treasure,0,1,0.00,0,0,1,0,0,0,1,0,0,1
MT,Valley,0,1,0.00,0,0,0,0,0,0,1,0,0,0
MT,Wheatland,0,0,0.00,0,0,0,1,0,1,0,0,0,0
MT,Wibaux,0,1,0.00,0,0,0,0,0,0,1,1,0,0
MT,Yellowstone,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Adams,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Antelope,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Arthur,0,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Banner,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Blaine,0,1,0.00,0,1,0,0,0,0,1,0,0,1
NE,Boone,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Box Butte,0,0,0.00,0,0,0,1,0,0,1,0,0,0
NE,Boyd,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Brown,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Buffalo,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Burt,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Butler,0,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Cass,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Cedar,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Chase,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Cherry,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Cheyenne,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Clay,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Colfax,0,0,0.00,1,0,0,0,1,0,0,0,0,0
NE,Cuming,0,1,0.00,1,0,0,0,0,0,0,0,0,0
NE,Custer,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Dakota,1,0,0.00,1,0,0,0,1,0,0,0,0,0
NE,Dawes,0,0,0.00,0,1,0,0,0,0,0,0,0,0
NE,Dawson,0,0,0.00,1,0,0,0,1,0,0,0,0,0
NE,Deuel,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Dixon,1,1,0.00,1,0,0,0,0,0,0,0,0,0
NE,Dodge,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Douglas,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Dundy,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Fillmore,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Franklin,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Frontier,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Furnas,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Gage,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Garden,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Garfield,0,1,0.00,0,0,0,0,0,0,0,1,0,0
NE,Gosper,0,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Grant,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Greeley,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Hall,1,0,0.00,1,0,0,0,0,0,0,0,0,0
NE,Hamilton,1,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Harlan,0,1,0.00,0,0,1,0,0,0,1,0,0,0
NE,Hayes,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Hitchcock,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Holt,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Hooker,0,0,0.00,0,0,1,0,0,0,1,1,0,0
NE,Howard,1,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Jefferson,0,0,0.00,0,0,0,1,0,0,1,0,0,0
NE,Johnson,0,1,0.00,0,1,0,0,0,1,0,0,0,0
NE,Kearney,0,1,0.00,1,0,0,0,0,0,0,0,0,0
NE,Keith,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NE,Keya Paha,0,1,0.00,0,0,0,0,0,0,1,0,0,1
NE,Kimball,0,0,0.00,0,0,0,1,0,0,1,0,0,0
NE,Knox,0,1,0.00,0,0,0,0,0,0,1,0,0,1
NE,Lancaster,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NE,Lincoln,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Logan,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Loup,0,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,McPherson,0,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Madison,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Merrick,1,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Morrill,0,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Nance,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Nemaha,0,0,0.00,0,0,0,1,0,0,1,0,0,0
NE,Nuckolls,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Otoe,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Pawnee,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Perkins,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Phelps,0,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Pierce,0,1,0.00,0,0,0,0,0,0,0,0,0,0
NE,Platte,0,0,0.00,1,0,0,0,0,0,0,0,0,0
NE,Polk,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Red Willow,0,0,0.00,0,0,0,1,0,0,1,0,0,0
NE,Richardson,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Rock,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Saline,0,0,0.00,1,0,0,0,0,0,0,0,0,0
NE,Sarpy,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Saunders,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Scotts Bluff,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Seward,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Sheridan,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Sherman,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Sioux,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Stanton,0,1,0.00,1,0,0,0,0,0,0,0,0,0
NE,Thayer,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Thomas,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Thurston,0,1,0.00,0,0,0,0,0,0,0,0,1,1
NE,Valley,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Washington,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NE,Wayne,0,1,0.00,0,1,0,0,0,0,0,0,0,0
NE,Webster,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,Wheeler,0,1,0.00,0,0,0,0,0,0,1,0,0,0
NE,York,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NV,Churchill,0,0,0.00,0,0,0,1,0,0,0,1,0,0
NV,Clark,1,0,0.00,0,0,1,0,0,0,0,1,0,0
NV,Douglas,0,0,0.00,0,0,1,0,0,0,0,1,0,0
NV,Elko,0,0,1.00,0,0,1,0,0,0,0,0,0,0
NV,Esmeralda,0,0,1.00,0,0,0,0,0,1,1,0,0,0
NV,Eureka,0,0,1.00,0,0,0,0,0,0,0,0,0,0
NV,Humboldt,0,0,1.00,0,0,0,0,0,0,0,0,0,0
NV,Lander,0,0,1.00,0,0,0,0,0,0,1,0,0,0
NV,Lincoln,0,0,0.00,0,1,0,0,0,1,0,1,0,0
NV,Lyon,0,0,0.00,0,0,0,1,0,1,0,1,0,0
NV,Mineral,0,0,0.00,0,0,0,1,0,1,1,0,0,0
NV,Nye,0,0,0.00,0,0,0,1,0,1,0,1,0,0
NV,Pershing,0,0,1.00,0,1,0,0,1,1,0,0,0,0
NV,Storey,1,0,0.00,0,0,0,1,0,1,0,0,0,0
NV,Washoe,1,0,0.00,0,0,1,0,0,0,0,1,0,0
NV,White Pine,0,0,1.00,0,1,0,0,0,1,0,0,0,0
NV,Carson City,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NH,Belknap,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NH,Carroll,0,0,0.00,0,0,1,0,0,0,0,1,0,0
NH,Cheshire,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NH,Coos,0,0,0.00,0,0,1,0,0,0,1,0,0,0
NH,Grafton,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NH,Hillsborough,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NH,Merrimack,0,0,0.00,0,1,0,0,0,0,0,0,0,0
NH,Rockingham,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NH,Strafford,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NH,Sullivan,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Atlantic,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NJ,Bergen,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Burlington,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Camden,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Cape May,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NJ,Cumberland,1,0,0.00,0,0,0,1,1,1,0,0,0,0
NJ,Essex,1,0,0.00,0,0,0,1,0,0,0,0,0,1
NJ,Gloucester,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Hudson,1,0,0.00,0,0,0,1,0,0,0,0,0,1
NJ,Hunterdon,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Mercer,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NJ,Middlesex,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Monmouth,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Morris,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Ocean,1,0,0.00,0,0,1,0,0,0,0,1,0,0
NJ,Passaic,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Salem,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Somerset,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Sussex,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NJ,Union,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NJ,Warren,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NM,Bernalillo,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NM,Catron,0,1,0.00,0,1,0,0,0,1,0,0,0,1
NM,Chaves,0,0,0.00,0,0,0,1,1,0,0,0,0,1
NM,Cibola,0,0,0.00,0,1,0,0,0,1,0,0,1,1
NM,Colfax,0,0,0.00,0,1,1,0,0,0,0,0,0,1
NM,Curry,0,0,0.00,0,0,0,1,0,0,0,0,0,1
NM,De Baca,0,1,0.00,0,0,0,0,0,1,1,0,0,1
NM,Dona Ana,1,0,0.00,0,1,0,0,1,0,0,1,1,1
NM,Eddy,0,0,1.00,0,0,0,0,0,0,0,0,0,0
NM,Grant,0,0,1.00,0,1,0,0,0,1,0,0,0,0
NM,Guadalupe,0,0,0.00,0,0,1,0,0,1,0,0,1,1
NM,Harding,0,1,0.00,0,0,0,0,0,1,1,0,0,0
NM,Hidalgo,0,0,0.00,0,1,0,0,0,1,1,0,0,1
NM,Lea,0,0,1.00,0,0,0,0,1,0,0,0,0,0
NM,Lincoln,0,0,0.00,0,0,1,0,0,0,0,0,0,1
NM,Los Alamos,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NM,Luna,0,0,0.00,0,1,0,0,1,1,0,0,1,1
NM,McKinley,0,0,0.00,0,1,0,0,1,1,0,0,1,1
NM,Mora,0,1,0.00,0,1,0,0,0,1,0,0,0,0
NM,Otero,0,0,0.00,0,1,0,0,0,1,0,0,0,0
NM,Quay,0,0,0.00,0,0,0,1,0,1,1,0,0,1
NM,Rio Arriba,0,0,0.00,0,0,0,1,0,1,0,0,0,1
NM,Roosevelt,0,1,0.00,0,1,0,0,0,0,0,0,1,1
NM,Sandoval,1,0,0.00,1,0,0,0,0,0,0,1,0,0
NM,San Juan,1,0,1.00,0,0,0,0,0,0,0,0,0,1
NM,San Miguel,0,0,0.00,0,1,0,0,0,1,0,0,1,1
NM,Santa Fe,1,0,0.00,0,1,1,0,0,0,0,0,0,0
NM,Sierra,0,0,0.00,0,1,1,0,0,1,0,0,0,1
NM,Socorro,0,0,0.00,0,1,0,0,0,1,0,0,1,1
NM,Taos,0,0,0.00,0,0,1,0,0,0,0,0,1,1
NM,Torrance,1,0,0.00,0,0,0,1,0,1,0,0,0,1
NM,Union,0,1,0.00,0,0,0,0,1,0,0,0,0,0
NM,Valencia,1,0,0.00,0,0,0,1,0,1,0,1,0,0
NY,Albany,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NY,Allegany,0,0,0.00,0,0,1,0,0,0,1,0,0,0
NY,Bronx,1,0,0.00,0,0,0,1,1,1,0,0,1,1
NY,Broome,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Cattaraugus,0,0,0.00,0,0,0,1,0,0,1,0,0,0
NY,Cayuga,0,0,0.00,0,0,0,1,0,0,1,0,0,0
NY,Chautauqua,0,0,0.00,0,0,0,1,0,0,1,0,0,0
NY,Chemung,1,0,0.00,0,0,0,1,0,0,1,0,0,0
NY,Chenango,0,0,0.00,1,0,0,0,0,0,1,0,0,0
NY,Clinton,0,0,0.00,0,1,0,0,0,0,0,0,0,0
NY,Columbia,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Cortland,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Delaware,0,0,0.00,1,0,1,0,0,0,0,0,0,0
NY,Dutchess,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Erie,1,0,0.00,0,0,0,1,0,0,1,0,0,0
NY,Essex,0,0,0.00,0,1,1,0,0,0,0,0,0,0
NY,Franklin,0,0,0.00,0,1,0,0,0,1,0,0,0,0
NY,Fulton,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Genesee,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Greene,0,0,0.00,0,1,1,0,0,0,0,0,0,0
NY,Hamilton,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Herkimer,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Jefferson,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Kings,1,0,0.00,0,0,0,1,0,0,0,0,1,1
NY,Lewis,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Livingston,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NY,Madison,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Monroe,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Montgomery,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Nassau,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,New York,1,0,0.00,0,0,0,1,0,0,0,0,0,1
NY,Niagara,1,0,0.00,0,0,0,1,0,0,1,0,0,0
NY,Oneida,1,0,0.00,0,1,0,0,0,0,1,0,0,0
NY,Onondaga,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Ontario,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Orange,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Orleans,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NY,Oswego,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Otsego,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Putnam,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Queens,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Rensselaer,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Richmond,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Rockland,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,St. Lawrence,0,0,0.00,0,1,0,0,0,0,0,0,0,0
NY,Saratoga,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Schenectady,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Schoharie,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Schuyler,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Seneca,0,0,0.00,0,1,0,0,0,0,0,0,0,0
NY,Steuben,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Suffolk,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Sullivan,0,0,0.00,0,0,1,0,0,1,0,0,0,0
NY,Tioga,1,0,0.00,1,0,0,0,0,0,1,0,0,0
NY,Tompkins,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Ulster,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Warren,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NY,Washington,1,0,0.00,0,1,0,0,0,0,0,0,0,0
NY,Wayne,1,0,0.00,1,0,0,0,0,0,0,0,0,0
NY,Westchester,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NY,Wyoming,0,0,0.00,0,1,0,0,0,0,0,0,0,0
NY,Yates,1,0,0.00,0,0,1,0,0,0,0,0,0,0
NC,Alamance,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Alexander,1,0,0.00,1,0,0,0,0,0,0,0,0,0
NC,Alleghany,0,0,0.00,0,0,1,0,1,1,0,0,0,1
NC,Anson,0,0,0.00,0,1,0,0,1,1,0,0,0,0
NC,Ashe,0,0,0.00,0,0,1,0,0,0,0,1,0,0
NC,Avery,0,0,0.00,0,0,1,0,0,1,0,0,0,0
NC,Beaufort,0,0,0.00,1,0,0,0,0,1,0,0,0,1
NC,Bertie,0,0,0.00,1,0,0,0,0,1,0,1,1,1
NC,Bladen,0,0,0.00,1,0,0,0,1,1,0,0,1,1
NC,Brunswick,1,0,0.00,0,0,1,0,0,1,0,1,0,0
NC,Buncombe,1,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Burke,1,0,0.00,1,1,0,0,0,0,0,0,0,0
NC,Cabarrus,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Caldwell,1,0,0.00,1,0,0,0,1,0,0,0,0,0
NC,Camden,0,0,0.00,0,0,0,1,0,0,0,0,0,0
NC,Carteret,0,0,0.00,0,0,1,0,0,0,0,0,0,0
NC,Caswell,0,0,0.00,0,1,0,0,1,1,0,0,0,0
NC,Catawba,1,0,0.00,1,0,0,0,0,0,0,0,0,0
NC,Chatham,1,0,0.00,0,0,0,1,0,0,0,1,0,0
NC,Cherokee,0,0,0.00,0,0,1,0,0,1,0,1,0,0
NC,Chowan,0,0,0.00,0,0,0,1,0,1,0,1,0,1
NC,Clay,0,0,0.00,0,0,1,0,0,1,0,1,0,0
