census_year,county_name,state_name,urban,rural
2020,LaPorte,Indiana,32273,17507
2020,Lawrence,Indiana,6932,13552
2020,Madison,Indiana,45292,13492
2020,Marion,Indiana,433933,3065
2020,Marshall,Indiana,5236,14418
2020,Martin,Indiana,0,4576
2020,Miami,Indiana,7843,7009
2020,Monroe,Indiana,50119,13487
2020,Montgomery,Indiana,8008,8456
2020,Morgan,Indiana,13983,15368
2020,Newton,Indiana,0,6018
2020,Noble,Indiana,4564,15485
2020,Ohio,Indiana,0,2722
2020,Orange,Indiana,0,9058
2020,Owen,Indiana,0,9795
2020,Parke,Indiana,50,7486
2020,Perry,Indiana,4396,4106
2020,Pike,Indiana,0,5581
2020,Porter,Indiana,55567,15916
2020,Posey,Indiana,3466,7555
2020,Pulaski,Indiana,0,5816
2020,Putnam,Indiana,4035,10911
2020,Randolph,Indiana,4006,7388
2020,Ripley,Indiana,2335,9924
2020,Rush,Indiana,3009,4343
2020,St. Joseph,Indiana,106780,11343
2020,Scott,Indiana,3510,7205
2020,Shelby,Indiana,9560,9863
2020,Spencer,Indiana,0,8572
2020,Starke,Indiana,0,11123
2020,Steuben,Indiana,6728,12109
2020,Sullivan,Indiana,2446,6342
2020,Switzerland,Indiana,0,4290
2020,Tippecanoe,Indiana,66557,11240
2020,Tipton,Indiana,2741,4056
2020,Union,Indiana,0,3238
2020,Vanderburgh,Indiana,78204,5854
2020,Vermillion,Indiana,3080,4217
2020,Vigo,Indiana,35852,11080
2020,Wabash,Indiana,7353,6684
2020,Warren,Indiana,0,3659
2020,Warrick,Indiana,19387,6731
2020,Washington,Indiana,3016,9077
2020,Wayne,Indiana,19961,10791
2020,Wells,Indiana,4758,7180
2020,White,Indiana,6286,6580
2020,Whitley,Indiana,4744,10093
2020,Adair,Iowa,0,3585
2020,Adams,Iowa,0,1888
2020,Allamakee,Iowa,0,7668
2020,Appanoose,Iowa,2724,3582
2020,Audubon,Iowa,0,2787
2020,Benton,Iowa,2187,8889
2020,Black Hawk,Iowa,51470,7089
2020,Boone,Iowa,6034,5887
2020,Bremer,Iowa,3661,6823
2020,Buchanan,Iowa,3193,5693
2020,Buena Vista,Iowa,4117,4024
2020,Butler,Iowa,0,6536
2020,Calhoun,Iowa,0,4771
2020,Carroll,Iowa,4769,4721
2020,Cass,Iowa,3309,3089
2020,Cedar,Iowa,0,8190
2020,Cerro Gordo,Iowa,18758,3845
2020,Cherokee,Iowa,2288,3270
2020,Chickasaw,Iowa,0,5534
2020,Clarke,Iowa,2297,1971
2020,Clay,Iowa,5442,2667
2020,Clayton,Iowa,104,8654
2020,Clinton,Iowa,15481,6036
2020,Crawford,Iowa,3000,3855
2020,Dallas,Iowa,32536,8589
2020,Davis,Iowa,0,3579
2020,Decatur,Iowa,0,3653
2020,Delaware,Iowa,2313,5787
2020,Des Moines,Iowa,14223,4559
2020,Dickinson,Iowa,10781,2910
2020,Dubuque,Iowa,30250,12380
2020,Emmet,Iowa,2675,1800
2020,Fayette,Iowa,2982,6316
2020,Floyd,Iowa,3684,3630
2020,Franklin,Iowa,0,4656
2020,Fremont,Iowa,2,3108
2020,Greene,Iowa,0,4309
2020,Grundy,Iowa,0,5465
2020,Guthrie,Iowa,0,5773
2020,Hamilton,Iowa,3642,3395
2020,Hancock,Iowa,0,5113
2020,Hardin,Iowa,2421,5611
2020,Harrison,Iowa,0,6665
2020,Henry,Iowa,3508,4890
2020,Howard,Iowa,0,4314
2020,Humboldt,Iowa,2518,2053
2020,Ida,Iowa,0,3352
2020,Iowa,Iowa,0,7341
2020,Jackson,Iowa,2884,6357
2020,Jasper,Iowa,7446,8686
2020,Jefferson,Iowa,4743,2946
2020,Johnson,Iowa,55776,10140
2020,Jones,Iowa,2093,6778
2020,Keokuk,Iowa,0,4654
2020,Kossuth,Iowa,2684,4532
2020,Lee,Iowa,9678,6180
2020,Linn,Iowa,88242,12988
2020,Louisa,Iowa,0,4712
2020,Lucas,Iowa,0,4058
2020,Lyon,Iowa,0,4817
2020,Madison,Iowa,2359,4554
2020,Mahaska,Iowa,5642,4038
2020,Marion,Iowa,7655,6418
2020,Marshall,Iowa,11219,5526
2020,Mills,Iowa,2078,4032
2020,Mitchell,Iowa,0,4847
2020,Monona,Iowa,0,4373
2020,Monroe,Iowa,0,3636
2020,Montgomery,Iowa,2757,2250
2020,Muscatine,Iowa,10949,7417
2020,O'Brien,Iowa,2293,4231
2020,Osceola,Iowa,0,2878
2020,Page,Iowa,4614,2369
2020,Palo Alto,Iowa,0,4516
2020,Plymouth,Iowa,4347,6471
2020,Pocahontas,Iowa,0,3666
2020,Polk,Iowa,202312,7872
2020,Pottawattamie,Iowa,29351,10501
2020,Poweshiek,Iowa,4011,4895
2020,Ringgold,Iowa,0,2672
2020,Sac,Iowa,0,5118
2020,Scott,Iowa,68204,9567
2020,Shelby,Iowa,2284,3137
2020,Sioux,Iowa,5329,7671
2020,Story,Iowa,30828,10533
2020,Tama,Iowa,2161,5414
2020,Taylor,Iowa,0,2885
2020,Union,Iowa,3668,2116
2020,Van Buren,Iowa,0,3500
2020,Wapello,Iowa,11060,4674
2020,Warren,Iowa,11167,9690
2020,Washington,Iowa,3035,6538
2020,Wayne,Iowa,0,3025
2020,Webster,Iowa,11246,5691
2020,Winnebago,Iowa,0,5077
2020,Winneshiek,Iowa,3384,5532
2020,Woodbury,Iowa,35462,7239
2020,Worth,Iowa,0,3480
2020,Wright,Iowa,0,6260
2020,Allen,Kansas,2907,3147
2020,Anderson,Kansas,0,3556
2020,Atchison,Kansas,4385,2429
2020,Barber,Kansas,0,2574
2020,Barton,Kansas,7127,5243
2020,Bourbon,Kansas,3603,3167
2020,Brown,Kansas,0,4482
2020,Butler,Kansas,14937,11964
2020,Chase,Kansas,0,1397
2020,Chautauqua,Kansas,0,1976
2020,Cherokee,Kansas,0,9113
2020,Cheyenne,Kansas,0,1464
2020,Clark,Kansas,0,1042
2020,Clay,Kansas,2073,1860
2020,Cloud,Kansas,2511,1992
2020,Coffey,Kansas,0,3959
2020,Comanche,Kansas,0,938
2020,Cowley,Kansas,10545,5013
2020,Crawford,Kansas,10721,7276
2020,Decatur,Kansas,0,1640
2020,Dickinson,Kansas,3216,5562
2020,Doniphan,Kansas,919,2445
2020,Douglas,Kansas,45891,6955
2020,Edwards,Kansas,0,1550
2020,Elk,Kansas,0,1491
2020,Ellis,Kansas,9934,3232
2020,Ellsworth,Kansas,0,3080
2020,Finney,Kansas,11478,2707
2020,Ford,Kansas,9853,2697
2020,Franklin,Kansas,5475,5674
2020,Geary,Kansas,14110,1818
2020,Gove,Kansas,0,1319
2020,Graham,Kansas,0,1422
2020,Grant,Kansas,2314,616
2020,Gray,Kansas,0,2327
2020,Greeley,Kansas,0,638
2020,Greenwood,Kansas,0,3666
2020,Hamilton,Kansas,0,1106
2020,Harper,Kansas,0,3027
2020,Harvey,Kansas,9015,5554
2020,Haskell,Kansas,0,1545
2020,Hodgeman,Kansas,0,842
2020,Jackson,Kansas,0,5583
2020,Jefferson,Kansas,63,7848
2020,Jewell,Kansas,0,1763
2020,Johnson,Kansas,242346,9335
2020,Kearny,Kansas,0,1581
2020,Kingman,Kansas,0,3647
2020,Kiowa,Kansas,0,1153
2020,Labette,Kansas,4715,4809
2020,Lane,Kansas,0,895
2020,Leavenworth,Kansas,20716,10503
2020,Lincoln,Kansas,0,1672
2020,Linn,Kansas,0,5065
2020,Logan,Kansas,0,1369
2020,Lyon,Kansas,11224,3733
2020,McPherson,Kansas,6202,6817
2020,Marion,Kansas,0,5671
2020,Marshall,Kansas,0,4762
2020,Meade,Kansas,0,1900
2020,Miami,Kansas,3531,10334
2020,Mitchell,Kansas,0,3124
2020,Montgomery,Kansas,8847,6722
2020,Morris,Kansas,0,2996
2020,Morton,Kansas,0,1316
2020,Nemaha,Kansas,0,4490
2020,Neosho,Kansas,4112,3099
2020,Ness,Kansas,0,1548
2020,Norton,Kansas,0,2461
2020,Osage,Kansas,0,7233
2020,Osborne,Kansas,0,2044
2020,Ottawa,Kansas,0,2681
2020,Pawnee,Kansas,2087,968
2020,Phillips,Kansas,0,2794
2020,Pottawatomie,Kansas,3428,6438
2020,Pratt,Kansas,3130,1258
2020,Rawlins,Kansas,0,1364
2020,Reno,Kansas,19892,8397
2020,Republic,Kansas,0,2676
2020,Rice,Kansas,0,4377
2020,Riley,Kansas,27237,3240
2020,Rooks,Kansas,0,2638
2020,Rush,Kansas,0,1663
2020,Russell,Kansas,2130,1545
2020,Saline,Kansas,20770,3306
2020,Scott,Kansas,0,2260
2020,Sedgwick,Kansas,209168,14472
2020,Seward,Kansas,7399,869
2020,Shawnee,Kansas,68819,11693
2020,Sheridan,Kansas,0,1152
2020,Sherman,Kansas,2214,720
2020,Smith,Kansas,0,2026
2020,Stafford,Kansas,0,2088
2020,Stanton,Kansas,0,931
2020,Stevens,Kansas,0,2240
2020,Sumner,Kansas,4023,6301
2020,Thomas,Kansas,2479,1094
2020,Trego,Kansas,0,1611
2020,Wabaunsee,Kansas,0,3110
2020,Wallace,Kansas,0,740
2020,Washington,Kansas,0,2726
2020,Wichita,Kansas,0,999
2020,Wilson,Kansas,0,4485
2020,Woodson,Kansas,0,1828
2020,Wyandotte,Kansas,65025,3450
2020,Adair,Kentucky,2036,6564
2020,Allen,Kentucky,2192,7016
2020,Anderson,Kentucky,5697,4347
2020,Ballard,Kentucky,0,3684
2020,Barren,Kentucky,8021,11773
2020,Bath,Kentucky,0,5445
2020,Bell,Kentucky,4823,6694
2020,Boone,Kentucky,45658,5810
2020,Bourbon,Kentucky,5101,4011
2020,Boyd,Kentucky,16719,5023
2020,Boyle,Kentucky,8745,4184
2020,Bracken,Kentucky,0,3839
2020,Breathitt,Kentucky,0,6551
2020,Breckinridge,Kentucky,0,10704
2020,Bullitt,Kentucky,23064,9640
2020,Butler,Kentucky,0,5416
2020,Caldwell,Kentucky,2985,3097
2020,Calloway,Kentucky,8635,9239
2020,Campbell,Kentucky,35181,6224
2020,Carlisle,Kentucky,0,2293
2020,Carroll,Kentucky,2398,2260
2020,Carter,Kentucky,2397,9809
2020,Casey,Kentucky,0,7366
2020,Christian,Kentucky,20563,8643
2020,Clark,Kentucky,11608,4508
2020,Clay,Kentucky,0,8581
2020,Clinton,Kentucky,0,4841
2020,Crittenden,Kentucky,0,4331
2020,Cumberland,Kentucky,0,3379
2020,Daviess,Kentucky,33308,10555
2020,Edmonson,Kentucky,0,6358
2020,Elliott,Kentucky,0,3022
2020,Estill,Kentucky,2021,4806
2020,Fayette,Kentucky,142105,4037
2020,Fleming,Kentucky,0,6732
2020,Floyd,Kentucky,3883,13450
2020,Franklin,Kentucky,18229,5771
2020,Fulton,Kentucky,1246,1931
2020,Gallatin,Kentucky,0,3685
2020,Garrard,Kentucky,0,7254
2020,Grant,Kentucky,0,10050
2020,Graves,Kentucky,5494,10978
2020,Grayson,Kentucky,2981,10294
2020,Green,Kentucky,0,5270
2020,Greenup,Kentucky,9332,6903
2020,Hancock,Kentucky,358,3536
2020,Hardin,Kentucky,31767,14902
2020,Harlan,Kentucky,3073,9889
2020,Harrison,Kentucky,2952,5111
2020,Hart,Kentucky,1119,7697
2020,Henderson,Kentucky,13402,6645
2020,Henry,Kentucky,0,6600
2020,Hickman,Kentucky,0,2150
2020,Hopkins,Kentucky,10394,10494
2020,Jackson,Kentucky,0,5954
2020,Jefferson,Kentucky,351994,4893
2020,Jessamine,Kentucky,15444,5182
2020,Johnson,Kentucky,2916,7577
2020,Kenton,Kentucky,68083,4502
2020,Knott,Kentucky,0,6639
2020,Knox,Kentucky,5376,8347
2020,Larue,Kentucky,0,6474
2020,Laurel,Kentucky,10726,15807
2020,Lawrence,Kentucky,1779,5745
2020,Lee,Kentucky,0,3211
2020,Leslie,Kentucky,0,4872
2020,Letcher,Kentucky,0,10520
2020,Lewis,Kentucky,0,6023
2020,Lincoln,Kentucky,7,10770
2020,Livingston,Kentucky,198,4391
2020,Logan,Kentucky,3252,9209
2020,Lyon,Kentucky,0,4780
2020,McCracken,Kentucky,23926,8114
2020,McCreary,Kentucky,0,6892
2020,McLean,Kentucky,0,4161
2020,Madison,Kentucky,25645,13674
2020,Magoffin,Kentucky,0,5402
2020,Marion,Kentucky,2783,5567
2020,Marshall,Kentucky,2114,14237
2020,Martin,Kentucky,0,4792
2020,Mason,Kentucky,4088,4072
2020,Meade,Kentucky,1129,10814
2020,Menifee,Kentucky,0,3277
2020,Mercer,Kentucky,4489,5849
2020,Metcalfe,Kentucky,0,4691
2020,Monroe,Kentucky,0,5237
2020,Montgomery,Kentucky,6211,5914
2020,Morgan,Kentucky,0,5610
2020,Muhlenberg,Kentucky,4820,8671
2020,Nelson,Kentucky,7738,11978
2020,Nicholas,Kentucky,0,3316
2020,Ohio,Kentucky,2566,7593
2020,Oldham,Kentucky,17363,5701
2020,Owen,Kentucky,0,5323
2020,Owsley,Kentucky,0,2044
2020,Pendleton,Kentucky,0,6263
2020,Perry,Kentucky,3664,9549
2020,Pike,Kentucky,3959,24734
2020,Powell,Kentucky,0,5587
2020,Pulaski,Kentucky,14671,16881
2020,Robertson,Kentucky,0,1038
2020,Rockcastle,Kentucky,0,7321
2020,Rowan,Kentucky,3651,6867
2020,Russell,Kentucky,0,10088
2020,Scott,Kentucky,15586,7209
2020,Shelby,Kentucky,9257,9544
2020,Simpson,Kentucky,5002,3261
2020,Spencer,Kentucky,0,7430
2020,Taylor,Kentucky,5547,5652
2020,Todd,Kentucky,0,5117
2020,Trigg,Kentucky,0,7526
2020,Trimble,Kentucky,0,3841
2020,Union,Kentucky,0,5863
2020,Warren,Kentucky,41874,15007
2020,Washington,Kentucky,0,5196
2020,Wayne,Kentucky,2958,7147
2020,Webster,Kentucky,0,5705
2020,Whitley,Kentucky,5577,9892
2020,Wolfe,Kentucky,0,3021
2020,Woodford,Kentucky,7137,4350
2020,Acadia Parish,Louisiana,10436,14404
2020,Allen Parish,Louisiana,2428,7056
2020,Ascension Parish,Louisiana,44073,5617
2020,Assumption Parish,Louisiana,3372,6563
2020,Avoyelles Parish,Louisiana,3058,15068
2020,Beauregard Parish,Louisiana,4585,11186
2020,Bienville Parish,Louisiana,0,6816
2020,Bossier Parish,Louisiana,40544,14693
2020,Caddo Parish,Louisiana,94818,17505
2020,Calcasieu Parish,Louisiana,71250,21982
2020,Caldwell Parish,Louisiana,0,4583
2020,Cameron Parish,Louisiana,0,4175
2020,Catahoula Parish,Louisiana,0,4412
2020,Claiborne Parish,Louisiana,0,6775
2020,Concordia Parish,Louisiana,5427,3537
2020,De Soto Parish,Louisiana,2620,9735
2020,East Baton Rouge Parish,Louisiana,191917,12442
2020,East Carroll Parish,Louisiana,0,2791
2020,East Feliciana Parish,Louisiana,0,8063
2020,Evangeline Parish,Louisiana,3992,10424
2020,Franklin Parish,Louisiana,2195,6688
2020,Grant Parish,Louisiana,0,8971
2020,Iberia Parish,Louisiana,21279,9645
2020,Iberville Parish,Louisiana,5633,7565
2020,Jackson Parish,Louisiana,2354,4828
2020,Jefferson Parish,Louisiana,189495,4383
2020,Jefferson Davis Parish,Louisiana,4081,9855
2020,Lafayette Parish,Louisiana,99010,8912
2020,Lafourche Parish,Louisiana,31441,9492
2020,LaSalle Parish,Louisiana,0,6151
2020,Lincoln Parish,Louisiana,11814,8556
2020,Livingston Parish,Louisiana,34590,22890
2020,Madison Parish,Louisiana,3107,1250
2020,Morehouse Parish,Louisiana,5701,6162
2020,Natchitoches Parish,Louisiana,8777,9736
2020,Orleans Parish,Louisiana,192994,846
2020,Ouachita Parish,Louisiana,53099,16929
2020,Plaquemines Parish,Louisiana,5864,3583
2020,Pointe Coupee Parish,Louisiana,4010,6913
2020,Rapides Parish,Louisiana,35538,22397
2020,Red River Parish,Louisiana,0,3567
2020,Richland Parish,Louisiana,0,8628
2020,Sabine Parish,Louisiana,0,13370
2020,St. Bernard Parish,Louisiana,16415,1227
2020,St. Charles Parish,Louisiana,16960,3485
2020,St. Helena Parish,Louisiana,0,5243
2020,St. James Parish,Louisiana,4344,4210
2020,St. John the Baptist Parish,Louisiana,15495,2243
2020,St. Landry Parish,Louisiana,15314,21409
2020,St. Martin Parish,Louisiana,10988,12527
2020,St. Mary Parish,Louisiana,18091,4316
2020,St. Tammany Parish,Louisiana,84788,25582
2020,Tangipahoa Parish,Louisiana,30867,25818
2020,Tensas Parish,Louisiana,0,2779
2020,Terrebonne Parish,Louisiana,36749,10572
2020,Union Parish,Louisiana,0,10334
2020,Vermilion Parish,Louisiana,11831,13910
2020,Vernon Parish,Louisiana,8976,12977
2020,Washington Parish,Louisiana,5759,15582
2020,Webster Parish,Louisiana,9239,8997
2020,West Baton Rouge Parish,Louisiana,8565,2931
2020,West Carroll Parish,Louisiana,0,4656
2020,West Feliciana Parish,Louisiana,0,5036
2020,Winn Parish,Louisiana,2341,3998
2020,Androscoggin,Maine,27496,22341
2020,Aroostook,Maine,4876,33427
2020,Cumberland,Maine,90251,59201
2020,Franklin,Maine,0,20856
2020,Hancock,Maine,0,40133
2020,Kennebec,Maine,23540,39067
2020,Knox,Maine,8723,15532
2020,Lincoln,Maine,3797,19811
2020,Oxford,Maine,5262,30868
2020,Penobscot,Maine,31083,43795
2020,Piscataquis,Maine,0,14577
2020,Sagadahoc,Maine,7121,11817
2020,Somerset,Maine,3788,25997
2020,Waldo,Maine,2484,19437
2020,Washington,Maine,0,21594
2020,York,Maine,60733,51465
2020,Allegany,Maryland,21843,11068
2020,Anne Arundel,Maryland,215674,17456
2020,Baltimore,Maryland,326840,23323
2020,Calvert,Maryland,14688,20975
2020,Caroline,Maryland,1941,11493
2020,Carroll,Maryland,38414,27379
2020,Cecil,Maryland,22790,21151
2020,Charles,Maryland,43889,18234
2020,Dorchester,Maryland,7425,8958
2020,Frederick,Maryland,75932,27561
2020,Garrett,Maryland,2223,16184
2020,Harford,Maryland,82336,20948
2020,Howard,Maryland,110257,12945
2020,Kent,Maryland,2600,7686
2020,Montgomery,Maryland,394489,9934
2020,Prince George's,Maryland,351386,8571
2020,Queen Anne's,Maryland,8995,12279
2020,St. Mary's,Maryland,20459,25101
2020,Somerset,Maryland,4747,6148
2020,Talbot,Maryland,8357,11181
2020,Washington,Maryland,43237,20553
2020,Wicomico,Maryland,31677,12005
2020,Worcester,Maryland,45677,10586
2020,Baltimore city,Maryland,293249,0
2020,Barnstable,Massachusetts,161169,3716
2020,Berkshire,Massachusetts,43104,26655
2020,Bristol,Massachusetts,219603,23861
2020,Dukes,Massachusetts,11427,6103
2020,Essex,Massachusetts,310881,16304
2020,Franklin,Massachusetts,15887,18458
2020,Hampden,Massachusetts,177814,19219
2020,Hampshire,Massachusetts,46390,19855
2020,Middlesex,Massachusetts,637317,20966
2020,Nantucket,Massachusetts,8520,3649
2020,Norfolk,Massachusetts,286374,5115
2020,Plymouth,Massachusetts,189499,25271
2020,Suffolk,Massachusetts,349603,13
2020,Worcester,Massachusetts,280313,71451
2020,Alcona,Michigan,1046,9217
2020,Alger,Michigan,0,6169
2020,Allegan,Michigan,18731,33058
2020,Alpena,Michigan,8062,7583
2020,Antrim,Michigan,0,17538
2020,Arenac,Michigan,2201,7303
2020,Baraga,Michigan,0,5052
2020,Barry,Michigan,3558,23793
2020,Bay,Michigan,35449,13113
2020,Benzie,Michigan,2627,9472
2020,Berrien,Michigan,55144,21677
2020,Branch,Michigan,5659,15090
2020,Calhoun,Michigan,41036,18482
2020,Cass,Michigan,6236,19055
2020,Charlevoix,Michigan,5852,11599
2020,Cheboygan,Michigan,3367,14264
2020,Chippewa,Michigan,6993,13275
2020,Clare,Michigan,2405,19413
2020,Clinton,Michigan,16974,15847
2020,Crawford,Michigan,34,10140
2020,Delta,Michigan,10444,9342
2020,Dickinson,Michigan,8434,5483
2020,Eaton,Michigan,30919,16578
2020,Emmet,Michigan,8965,12806
2020,Genesee,Michigan,153897,29190
2020,Gladwin,Michigan,0,16862
2020,Gogebic,Michigan,3081,7312
2020,Grand Traverse,Michigan,27430,18346
2020,Gratiot,Michigan,5455,10577
2020,Hillsdale,Michigan,4606,16790
2020,Houghton,Michigan,8882,9750
2020,Huron,Michigan,0,20319
2020,Ingham,Michigan,109058,16193
2020,Ionia,Michigan,8176,16462
2020,Iosco,Michigan,9216,10640
2020,Iron,Michigan,0,8878
2020,Isabella,Michigan,13793,14696
2020,Jackson,Michigan,36136,32889
2020,Kalamazoo,Michigan,91057,22964
2020,Kalkaska,Michigan,0,11570
2020,Kent,Michigan,225831,39171
2020,Keweenaw,Michigan,0,2270
2020,Lake,Michigan,0,13315
2020,Lapeer,Michigan,5403,31322
2020,Leelanau,Michigan,1506,13915
2020,Lenawee,Michigan,17640,25937
2020,Livingston,Michigan,49410,29031
2020,Luce,Michigan,0,4065
2020,Mackinac,Michigan,1653,8866
2020,Macomb,Michigan,359270,10134
2020,Manistee,Michigan,4590,10882
2020,Marquette,Michigan,16949,16505
2020,Mason,Michigan,7235,10157
2020,Mecosta,Michigan,5122,15762
2020,Menominee,Michigan,4681,8531
2020,Midland,Michigan,21644,15223
2020,Missaukee,Michigan,0,8615
2020,Monroe,Michigan,42010,23835
2020,Montcalm,Michigan,4403,23491
2020,Montmorency,Michigan,0,8930
2020,Muskegon,Michigan,55966,18625
2020,Newaygo,Michigan,2426,22116
2020,Oakland,Michigan,527689,26714
2020,Oceana,Michigan,0,15538
2020,Ogemaw,Michigan,0,15246
2020,Ontonagon,Michigan,0,5244
2020,Osceola,Michigan,0,12534
2020,Oscoda,Michigan,0,7649
2020,Otsego,Michigan,4616,10245
2020,Ottawa,Michigan,91675,22643
2020,Presque Isle,Michigan,0,9804
2020,Roscommon,Michigan,14657,8412
2020,Saginaw,Michigan,59345,26608
2020,St. Clair,Michigan,45501,26591
2020,St. Joseph,Michigan,9292,17789
2020,Sanilac,Michigan,3170,18506
2020,Schoolcraft,Michigan,0,5955
2020,Shiawassee,Michigan,12698,17533
2020,Tuscola,Michigan,2567,21366
2020,Van Buren,Michigan,9346,27602
2020,Washtenaw,Michigan,131817,25065
2020,Wayne,Michigan,784015,6176
2020,Wexford,Michigan,6140,10278
2020,Aitkin,Minnesota,0,13944
2020,Anoka,Minnesota,117256,20761
2020,Becker,Minnesota,5956,13664
2020,Beltrami,Minnesota,6747,14524
2020,Benton,Minnesota,10180,7135
2020,Big Stone,Minnesota,0,2982
2020,Blue Earth,Minnesota,19464,9705
2020,Brown,Minnesota,6091,5689
2020,Carlton,Minnesota,5704,9984
2020,Carver,Minnesota,30446,9934
2020,Cass,Minnesota,0,23872
2020,Chippewa,Minnesota,2478,3149
2020,Chisago,Minnesota,8188,14106
2020,Clay,Minnesota,20059,6785
2020,Clearwater,Minnesota,0,4448
2020,Cook,Minnesota,0,5936
2020,Cottonwood,Minnesota,0,5152
2020,Crow Wing,Minnesota,9316,32252
2020,Dakota,Minnesota,165443,8026
2020,Dodge,Minnesota,2996,5295
2020,Douglas,Minnesota,9895,11874
2020,Faribault,Minnesota,0,6916
2020,Fillmore,Minnesota,0,9583
2020,Freeborn,Minnesota,8366,5748
2020,Goodhue,Minnesota,7412,13452
2020,Grant,Minnesota,0,3155
2020,Hennepin,Minnesota,544418,11361
2020,Houston,Minnesota,2522,6209
2020,Hubbard,Minnesota,0,14705
2020,Isanti,Minnesota,6650,9900
2020,Itasca,Minnesota,4826,20549
2020,Jackson,Minnesota,0,4891
2020,Kanabec,Minnesota,0,7735
2020,Kandiyohi,Minnesota,11066,8884
2020,Kittson,Minnesota,0,2272
2020,Koochiching,Minnesota,3656,3746
2020,Lac qui Parle,Minnesota,0,3471
2020,Lake,Minnesota,0,7311
2020,Lake of the Woods,Minnesota,0,3391
2020,Le Sueur,Minnesota,1601,11210
2020,Lincoln,Minnesota,0,3051
2020,Lyon,Minnesota,5939,5241
2020,McLeod,Minnesota,9034,6786
2020,Mahnomen,Minnesota,0,2550
2020,Marshall,Minnesota,0,4416
2020,Martin,Minnesota,4180,5568
2020,Meeker,Minnesota,2863,7713
2020,Mille Lacs,Minnesota,2161,10625
2020,Morrison,Minnesota,4344,11730
2020,Mower,Minnesota,10764,6164
2020,Murray,Minnesota,0,4388
2020,Nicollet,Minnesota,9975,3396
2020,Nobles,Minnesota,4710,3684
2020,Norman,Minnesota,0,3230
2020,Olmsted,Minnesota,58402,10868
2020,Otter Tail,Minnesota,6387,30119
2020,Pennington,Minnesota,4535,2104
2020,Pine,Minnesota,0,16886
2020,Pipestone,Minnesota,0,4337
2020,Polk,Minnesota,7236,7387
2020,Pope,Minnesota,2464,3903
2020,Ramsey,Minnesota,228508,38
2020,Red Lake,Minnesota,0,1876
2020,Redwood,Minnesota,2247,4839
2020,Renville,Minnesota,0,6913
2020,Rice,Minnesota,16054,8964
2020,Rock,Minnesota,2199,2023
2020,Roseau,Minnesota,0,7137
2020,St. Louis,Minnesota,57726,45955
2020,Scott,Minnesota,45101,9557
2020,Sherburne,Minnesota,17963,17946
2020,Sibley,Minnesota,0,6454
2020,Stearns,Minnesota,40200,25484
2020,Steele,Minnesota,11106,4585
2020,Stevens,Minnesota,2297,1916
2020,Swift,Minnesota,0,4693
2020,Todd,Minnesota,156,12614
2020,Traverse,Minnesota,0,1877
2020,Wabasha,Minnesota,2091,8067
2020,Wadena,Minnesota,1958,4981
2020,Waseca,Minnesota,3808,4087
2020,Washington,Minnesota,90130,13884
2020,Watonwan,Minnesota,0,4874
2020,Wilkin,Minnesota,1640,1332
2020,Winona,Minnesota,13461,8255
2020,Wright,Minnesota,31497,22970
2020,Yellow Medicine,Minnesota,0,4513
2020,Adams,Mississippi,9969,4916
2020,Alcorn,Mississippi,6085,10074
2020,Amite,Mississippi,0,7230
2020,Attala,Mississippi,2870,5407
2020,Benton,Mississippi,0,4057
2020,Bolivar,Mississippi,6405,7223
2020,Calhoun,Mississippi,0,6720
2020,Carroll,Mississippi,0,4914
2020,Chickasaw,Mississippi,0,7789
2020,Choctaw,Mississippi,0,4353
2020,Claiborne,Mississippi,0,3906
2020,Clarke,Mississippi,0,7575
2020,Clay,Mississippi,3807,5178
2020,Coahoma,Mississippi,6851,3311
2020,Copiah,Mississippi,2151,10229
2020,Covington,Mississippi,0,8290
2020,DeSoto,Mississippi,56770,15309
2020,Forrest,Mississippi,22465,11025
2020,Franklin,Mississippi,0,4284
